RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,11470,양천구,10100,신정동,1,대지,0326,0000,목동신시가지12,2025-03-08,163000,71.64,0.0,1.0,,,1988,아파트,중개거래,서울 양천구
2025,11305,강북구,10100,미아동,1,대지,0812,0000,삼성래미안트리베라2단지,2025-03-08,70000,59.33,0.0,3.0,,,2010,아파트,중개거래,"서울 강북구, 서울 노원구"
2025,11350,노원구,10200,월계동,1,대지,0947,0000,롯데캐슬루나,2025-03-08,76000,84.985,0.0,1.0,,,2006,아파트,중개거래,서울 성북구
2025,11230,동대문구,10200,용두동,1,대지,0104,0003,동대문 푸르지오시티,2025-03-08,17500,23.47,31.87,11.0,,,null,오피스텔,중개거래,서울 동대문구
2025,11620,관악구,10200,신림동,1,대지,0095,0066,지안하우스,2025-03-08,21000,33.42,18.0,5.0,,,2010,연립다세대,중개거래,서울 관악구
2025,11140,중구,16500,황학동,1,대지,2545,0000,롯데캐슬,2025-03-08,83700,59.94,0.0,27.0,,,2008,아파트,중개거래,서울 중구
2025,11590,동작구,10800,대방동,1,대지,0394,0002,진성마블로스,2025-03-08,11500,14.4,0.0,6.0,,,2011,아파트,중개거래,서울 동작구
2025,11215,광진구,10400,광장동,1,대지,0148,0004,워커힐푸르지오,2025-03-08,150000,92.4,0.0,4.0,,,1987,아파트,중개거래,서울 광진구
2025,11470,양천구,10300,신월동,1,대지,1077,0000,목동센트럴아이파크위브3단지,2025-03-08,96900,59.88,0.0,7.0,,,2020,아파트,중개거래,서울 양천구
2025,11680,강남구,11800,도곡동,1,대지,0527,0000,도곡렉슬,2025-03-08,390000,120.823,0.0,17.0,,,2006,아파트,중개거래,서울 강남구
2025,11530,구로구,10200,구로동,1,대지,0112,0049,삼성드림빌(112-49),2025-03-08,26000,28.53,16.0,3.0,,,2017,연립다세대,중개거래,서울 구로구
2025,11230,동대문구,10500,답십리동,1,대지,0497,0023,청계푸르지오시티,2025-03-08,13200,18.92,0.0,8.0,,,2015,아파트,중개거래,서울 동대문구
2025,11470,양천구,10100,신정동,1,대지,0327,0000,목동신시가지13,2025-03-08,170000,70.73,0.0,7.0,,,1987,아파트,중개거래,서울 양천구
2025,11470,양천구,10100,신정동,1,대지,1210,0001,자성,2025-03-08,84000,83.86,0.0,2.0,,,2004,아파트,중개거래,서울 양천구
2025,11680,강남구,10500,삼성동,1,대지,0144,0001,삼성동 현대위버포레 오피스텔,2025-03-08,55500,29.84,44.44,9.0,,,2022,오피스텔,중개거래,서울 강남구
2025,11560,영등포구,12400,문래동6가,1,대지,0045,0000,현대2차,2025-03-08,58500,41.04,0.0,6.0,,,1987,아파트,중개거래,서울 영등포구
2025,11380,은평구,10300,불광동,1,대지,0641,0000,북한산현대힐스테이트3차아파트,2025-03-08,76500,59.99,0.0,4.0,,,2010,아파트,중개거래,서울 은평구
2025,11350,노원구,10400,하계동,1,대지,0284,0000,한신1,2025-03-08,38000,35.28,0.0,14.0,,,1988,아파트,중개거래,서울 노원구
2025,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,2025-03-08,75300,59.94,0.0,3.0,,,2002,아파트,중개거래,서울 노원구
2025,11530,구로구,10200,구로동,1,대지,0642,0009,한신,2025-03-08,44900,44.78,0.0,6.0,,,1988,아파트,중개거래,서울 구로구
2025,11350,노원구,10500,상계동,1,대지,0090,0022,(90-22),2025-03-08,34500,23.81,15.0,5.0,,,2003,연립다세대,중개거래,서울 노원구
2025,11470,양천구,10300,신월동,1,대지,1076,0000,목동센트럴아이파크위브2단지,2025-03-08,118500,84.98,0.0,21.0,,,2020,아파트,중개거래,서울 양천구
2025,11545,금천구,10300,시흥동,1,대지,1010,0000,벽산,2025-03-08,38500,59.94,0.0,17.0,,,2000,아파트,중개거래,서울 금천구
2025,11740,강동구,10500,길동,1,대지,0320,0002,강동디앤써밋,2025-03-08,31500,18.95,8.0,11.0,,,2019,연립다세대,중개거래,서울 강동구
2025,11200,성동구,10700,행당동,1,대지,0380,0000,서울숲리버뷰자이,2025-03-08,200000,84.9,0.0,14.0,,,2018,아파트,중개거래,서울 성동구
2025,11230,동대문구,10500,답십리동,1,대지,1013,0000,래미안미드카운티,2025-03-08,119000,59.98,0.0,16.0,,20250311,2019,아파트,중개거래,서울 동대문구
2025,11440,마포구,10500,용강동,1,대지,0502,0000,래미안마포리버웰,2025-03-08,228500,84.99,0.0,12.0,,,2015,아파트,중개거래,서울 마포구
2025,11440,마포구,10500,용강동,1,대지,0502,0000,래미안마포리버웰,2025-03-08,172000,59.99,0.0,2.0,,,2015,아파트,중개거래,서울 마포구
2025,11350,노원구,10500,상계동,1,대지,0173,0001,벽산,2025-03-08,33000,46.8,0.0,4.0,,,1989,아파트,중개거래,서울 노원구
2025,11500,강서구,10600,내발산동,1,대지,0659,0001,강서월드메르디앙,2025-03-08,82000,84.894,0.0,6.0,,,2006,아파트,중개거래,서울 강서구
2025,11305,강북구,10100,미아동,1,대지,1354,0000,벽산라이브파크,2025-03-08,60000,84.89,0.0,8.0,,,2004,아파트,중개거래,서울 강북구
2025,11200,성동구,11300,옥수동,1,대지,0250,0000,옥수삼성,2025-03-08,169000,84.822,0.0,15.0,,,1999,아파트,중개거래,서울 성동구
2025,11305,강북구,10100,미아동,1,대지,1354,0000,벽산라이브파크,2025-03-08,60000,60.0,0.0,10.0,,,2004,아파트,중개거래,서울 강북구
2025,11530,구로구,10700,개봉동,1,대지,0478,0000,한진,2025-03-08,48000,59.95,0.0,18.0,,,2000,아파트,중개거래,서울 구로구
2025,11230,동대문구,10400,전농동,1,대지,0155,0000,전농동삼성래미안,2025-03-08,78000,59.93,0.0,5.0,,,2000,아파트,중개거래,서울 동대문구
2025,11470,양천구,10300,신월동,1,대지,0987,0001,신월시영,2025-03-08,45000,43.2,0.0,4.0,,,1988,아파트,중개거래,"서울 양천구, 인천 미추홀구"
2025,11680,강남구,10600,대치동,1,대지,1027,0000,래미안대치팰리스,2025-03-08,450000,94.49,0.0,5.0,,,2015,아파트,중개거래,서울 강남구
2025,11200,성동구,10700,행당동,1,대지,0344,0000,신동아,2025-03-08,109000,84.99,0.0,1.0,,,1995,아파트,중개거래,서울 성동구
2025,11590,동작구,10700,사당동,1,대지,0105,0000,극동(105),2025-03-08,102500,84.32,0.0,3.0,,,1993,아파트,중개거래,서울 동작구
2025,11590,동작구,10700,사당동,1,대지,0105,0000,극동(105),2025-03-08,96000,51.57,0.0,12.0,,,1993,아파트,중개거래,"서울 동작구, 서울 서초구"
2025,11740,강동구,10800,성내동,1,대지,0590,0000,성내동삼성아파트,2025-03-08,123000,84.99,0.0,7.0,,,1999,아파트,중개거래,서울 강동구
2025,11230,동대문구,10500,답십리동,1,대지,0043,0001,DS빌리지,2025-03-08,54500,53.39,36.0,3.0,,,2022,연립다세대,직거래,
2025,11380,은평구,10300,불광동,,,,,,2025-03-08,51600,46.19,25.0,0.0,,,1993,단독다가구,중개거래,서울 은평구
2025,11470,양천구,10300,신월동,1,대지,1075,0000,목동센트럴아이파크위브1단지,2025-03-08,115000,84.97,0.0,18.0,,,2020,아파트,중개거래,서울 양천구
2025,11560,영등포구,11500,당산동5가,1,대지,0033,0001,당산역 한강포스빌,2025-03-08,18000,29.23,41.21,6.0,,,2005,오피스텔,중개거래,서울 영등포구
2025,11620,관악구,10200,신림동,1,대지,0092,0091,어진,2025-03-08,29500,80.59,52.0,3.0,,,2004,연립다세대,직거래,
2025,11230,동대문구,10900,휘경동,1,대지,0057,0000,주공1,2025-03-08,84000,114.73,0.0,1.0,,,2001,아파트,중개거래,서울 동대문구
2025,11410,서대문구,11000,북아현동,,,,,,2025-03-08,88529,33.06,63.0,0.0,,,1937,단독다가구,중개거래,서울 서대문구
2025,11350,노원구,10600,중계동,,,,,,2025-03-08,49450,12.0,55.0,0.0,,,1988,단독다가구,중개거래,서울 노원구
2025,11470,양천구,10300,신월동,1,대지,1078,0000,목동센트럴아이파크위브4단지,2025-03-08,80500,52.85,0.0,5.0,,,2020,아파트,중개거래,서울 양천구
2025,11260,중랑구,10400,묵동,1,대지,0245,0064,우성,2025-03-08,29500,47.11,0.0,3.0,,,1975,아파트,중개거래,서울 중랑구
2025,11470,양천구,10100,신정동,1,대지,1278,0000,목동삼성,2025-03-08,134000,84.77,0.0,14.0,,,1996,아파트,중개거래,"경기 화성시, 서울 양천구"
2025,11470,양천구,10100,신정동,1,대지,0311,0000,목동신시가지10,2025-03-08,130000,53.82,0.0,3.0,,,1987,아파트,중개거래,서울 양천구
2025,11260,중랑구,10500,망우동,1,대지,0380,0003,용마,2025-03-08,16500,47.69,44.0,1.0,,,1988,연립다세대,중개거래,서울 중랑구
2025,11530,구로구,10200,구로동,1,대지,1259,0000,구일우성,2025-03-08,48850,59.44,0.0,15.0,,,1998,아파트,중개거래,서울 구로구
2025,11200,성동구,11400,성수동1가,1,대지,0072,0069,성수동 뉴타운오피스텔,2025-03-08,29000,32.76,41.32,9.0,,,2003,오피스텔,중개거래,서울 성동구
2025,11230,동대문구,10200,용두동,1,대지,0791,0000,용두두산위브,2025-03-08,113500,84.99,0.0,13.0,,,2009,아파트,중개거래,서울 동대문구
2025,11200,성동구,10800,응봉동,1,대지,0100,0000,대림(1차),2025-03-08,141500,75.51,0.0,12.0,,,1986,아파트,중개거래,서울 성동구
2025,11290,성북구,13300,정릉동,1,대지,0809,0000,정릉중앙하이츠아파트,2025-03-08,42500,59.26,0.0,12.0,,,1999,아파트,중개거래,서울 성북구
2025,11380,은평구,11400,진관동,1,대지,0005,0000,상림마을6단지푸르지오(622~629동)BL1-5,2025-03-08,65000,59.8,0.0,5.0,,,2008,아파트,중개거래,서울 은평구
2025,11410,서대문구,11900,북가좌동,1,대지,0150,0000,요진,2025-03-08,67000,82.08,0.0,7.0,,,1998,아파트,중개거래,"서울 서대문구, 서울 은평구"
2025,11590,동작구,10100,노량진동,1,대지,0057,0001,메가스터디타워,2025-03-08,17000,15.974,0.0,18.0,,,2015,아파트,중개거래,서울 동작구
2025,11680,강남구,11500,수서동,1,대지,0746,0000,까치마을,2025-03-08,135000,49.5,0.0,3.0,,,1993,아파트,중개거래,서울 강남구
2025,11590,동작구,10200,상도동,1,대지,0904,0000,상도역롯데캐슬파크엘,2025-03-08,131500,59.981,0.0,3.0,,,2021,아파트,중개거래,서울 동작구
2025,11590,동작구,10200,상도동,1,대지,0531,0000,힐스테이트 상도 센트럴파크,2025-03-08,151500,84.609,0.0,12.0,,,2012,아파트,중개거래,서울 동작구
2025,11440,마포구,11100,신수동,1,대지,0462,0000,신촌숲아이파크,2025-03-08,163000,59.751,0.0,5.0,,,2019,아파트,중개거래,서울 마포구
2025,11590,동작구,10600,동작동,1,대지,0333,0000,이수힐스테이트,2025-03-08,179000,84.981,0.0,8.0,,,2013,아파트,중개거래,"서울 동작구, 서울 서초구"
2025,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,2025-03-08,136500,84.87,0.0,4.0,,,2000,아파트,중개거래,서울 성동구
2025,11620,관악구,10100,봉천동,2,산,0101,0000,힐스테이트 관악센트씨엘,2025-03-08,127000,84.95,0.0,11.0,입주권,,0,아파트,중개거래,"서울 관악구, 서울 마포구"
2025,11620,관악구,10100,봉천동,2,산,0101,0000,힐스테이트 관악센트씨엘,2025-03-08,112200,59.96,0.0,18.0,입주권,,0,아파트,중개거래,서울 관악구
2025,11500,강서구,10500,마곡동,1,대지,0748,0000,마곡13단지힐스테이트마스터,2025-03-08,147500,84.988,0.0,13.0,,,2017,아파트,중개거래,서울 강서구
2025,11500,강서구,10500,마곡동,1,대지,0748,0000,마곡13단지힐스테이트마스터,2025-03-08,132000,84.988,0.0,15.0,,,2017,아파트,직거래,
2025,11500,강서구,10200,등촌동,1,대지,0688,0000,주공3,2025-03-08,85000,58.14,0.0,7.0,,,1995,아파트,중개거래,서울 강서구
2025,11590,동작구,10700,사당동,1,대지,1161,0000,이수푸르지오더프레티움,2025-03-08,184500,84.924,0.0,3.0,,,2021,아파트,중개거래,서울 동작구
2025,11590,동작구,10500,흑석동,1,대지,0336,0000,흑석한강푸르지오,2025-03-08,160000,84.98,0.0,6.0,,,2012,아파트,중개거래,서울 동작구
2025,11500,강서구,10200,등촌동,1,대지,0695,0000,주공5,2025-03-08,76700,58.14,0.0,9.0,,,1995,아파트,중개거래,서울 강서구
2025,11350,노원구,10600,중계동,1,대지,0362,0001,주공8,2025-03-08,52500,49.72,0.0,5.0,,,1993,아파트,중개거래,서울 노원구
2025,11590,동작구,10200,상도동,1,대지,0527,0000,이수브라운스톤상도(527-0),2025-03-08,118000,59.94,0.0,4.0,,,2007,아파트,중개거래,서울 동작구
2025,11290,성북구,10300,돈암동,1,대지,0636,0000,이수브라운스톤돈암,2025-03-08,85000,84.97,0.0,3.0,,,2004,아파트,중개거래,서울 성북구
2025,11620,관악구,10100,봉천동,1,대지,1717,0000,관악푸르지오,2025-03-08,83500,59.58,0.0,12.0,,,2004,아파트,중개거래,서울 관악구
2025,11440,마포구,11100,신수동,1,대지,0459,0000,밤섬경남아너스빌,2025-03-08,138000,84.9,0.0,20.0,,,2009,아파트,중개거래,서울 마포구
2025,11410,서대문구,11000,북아현동,1,대지,1011,0000,신촌푸르지오,2025-03-08,142500,59.88,0.0,3.0,,,2015,아파트,중개거래,서울 서대문구
2025,11230,동대문구,10900,휘경동,1,대지,0369,0000,휘경제이스카이아파트,2025-03-08,65000,84.43,0.0,10.0,,,2016,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10900,휘경동,1,대지,0367,0000,휘경센트레빌,2025-03-08,97000,84.89,0.0,21.0,,20250310,2011,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10900,휘경동,1,대지,0367,0000,휘경센트레빌,2025-03-08,97000,84.89,0.0,21.0,,,2011,아파트,중개거래,서울 동대문구
2025,11200,성동구,10200,하왕십리동,1,대지,1070,0000,센트라스,2025-03-08,93000,40.94,0.0,26.0,,,2016,아파트,중개거래,서울 성동구
2025,11440,마포구,12300,망원동,1,대지,0439,0005,성도빌라,2025-03-08,35000,31.56,24.0,2.0,,,1988,연립다세대,중개거래,경기 고양시 덕양구
2025,11350,노원구,10500,상계동,1,대지,0652,0000,상계주공11(고층),2025-03-08,59800,58.01,0.0,10.0,,20250310,1988,아파트,중개거래,경기 남양주시
2025,11350,노원구,10500,상계동,1,대지,0652,0000,상계주공11(고층),2025-03-08,59800,58.01,0.0,10.0,,,1988,아파트,중개거래,경기 남양주시
2025,11305,강북구,10100,미아동,1,대지,1363,0000,수유지웰에스테이트,2025-03-08,9000,15.885,13.0,4.0,,,2015,연립다세대,중개거래,서울 강북구
2025,11305,강북구,10100,미아동,3,블럭,0195,0000,엘리프 미아역 2단지,2025-03-08,98491,74.933,0.0,16.0,분양권,,0,아파트,중개거래,서울 성북구
2025,11380,은평구,11000,증산동,1,대지,0258,0000,DMC센트럴자이(3단지),2025-03-08,153500,84.97,0.0,10.0,,20250311,2023,아파트,중개거래,서울 은평구
2025,11680,강남구,10300,개포동,1,대지,1171,0007,수창스마트빌,2025-03-08,69000,45.05,27.0,3.0,,,2015,연립다세대,중개거래,"서울 강남구, 서울 서초구"
2025,11710,송파구,11100,방이동,1,대지,0060,0009,(60-9),2025-03-08,33000,50.15,28.0,2.0,,,2004,연립다세대,중개거래,서울 송파구
2025,11410,서대문구,11700,연희동,1,대지,0747,0000,연희파크푸르지오,2025-03-08,107000,84.431,0.0,19.0,,,2018,아파트,중개거래,서울 서대문구
2025,11560,영등포구,12100,문래동3가,1,대지,0077,0002,문래공원한신,2025-03-08,112000,79.46,0.0,5.0,,,1988,아파트,중개거래,서울 영등포구
2025,11290,성북구,13400,길음동,1,대지,1281,0000,길음뉴타운4단지(e편한세상),2025-03-08,71800,59.97,0.0,1.0,,,2005,아파트,중개거래,서울 성북구
2025,11215,광진구,10100,중곡동,1,대지,0150,0082,동서화운트빌(150-82),2025-03-08,30000,53.19,29.0,3.0,,,2007,연립다세대,중개거래,경기 구리시
2025,11740,강동구,10700,암사동,1,대지,0479,0013,제이빌더스,2025-03-08,45000,41.78,23.0,5.0,,,2016,연립다세대,중개거래,서울 강동구
2025,11140,중구,16200,신당동,1,대지,0850,0000,신당푸르지오,2025-03-08,125000,84.76,0.0,16.0,,,2005,아파트,중개거래,서울 중구
2025,11590,동작구,10200,상도동,,,,,,2025-03-08,80000,170.1,207.0,0.0,,,1986,단독다가구,직거래,
2025,11200,성동구,11200,금호동4가,1,대지,0800,0000,대우,2025-03-08,125000,59.97,0.0,11.0,,,2001,아파트,중개거래,서울 성동구
2025,11260,중랑구,10600,신내동,1,대지,0393,0018,"남양아트빌(1,2,3동)",2025-03-08,34700,73.41,50.0,4.0,,,2010,연립다세대,중개거래,서울 중랑구
2025,11680,강남구,11200,자곡동,1,대지,0619,0000,강남자곡 힐스테이트,2025-03-08,104000,51.96,0.0,11.0,,,2015,아파트,중개거래,서울 강남구
2025,11260,중랑구,10100,면목동,1,대지,0065,0001,센텀하우스,2025-03-08,29700,28.12,19.0,2.0,,,2017,연립다세대,중개거래,서울 중랑구
2025,11110,종로구,17700,평동,1,대지,0233,0000,경희궁자이(3단지),2025-03-08,175000,59.754,0.0,7.0,,,2017,아파트,중개거래,서울 종로구
2025,11305,강북구,10200,번동,1,대지,0148,0241,홍익주택A,2025-03-08,12000,35.69,27.0,-1.0,,,1990,연립다세대,중개거래,서울 강북구
2025,11440,마포구,12500,성산동,1,대지,0590,0002,삼라마이다스,2025-03-08,48500,66.51,86.21,7.0,,,2006,오피스텔,중개거래,서울 마포구
2025,11230,동대문구,10500,답십리동,1,대지,0498,0005,메트로팰리스,2025-03-08,11700,26.5,37.91,10.0,,,2005,오피스텔,중개거래,서울 동대문구
2025,11680,강남구,10100,역삼동,1,대지,0824,0025,대우디오빌플러스,2025-03-08,29400,38.96,48.49,13.0,,20250312,2004,오피스텔,중개거래,서울 강남구
2025,11410,서대문구,11700,연희동,1,대지,0708,0004,홍연,2025-03-08,31000,52.23,0.0,5.0,,,1981,아파트,중개거래,서울 서대문구
2025,11740,강동구,10800,성내동,1,대지,0603,0000,신일유토빌(603-0),2025-03-08,89800,78.65,0.0,2.0,,,2004,아파트,중개거래,"서울 강동구, 서울 광진구"
2025,11470,양천구,10200,목동,1,대지,0934,0000,금호1,2025-03-08,165000,84.96,0.0,16.0,,,1997,아파트,중개거래,서울 양천구
2025,11650,서초구,10800,서초동,1,대지,1359,0000,서초동현대리츠빌,2025-03-08,210000,163.51,0.0,6.0,,,2002,아파트,중개거래,서울 서초구
2025,11620,관악구,10300,남현동,1,대지,0602,0329,뉴타운1동(A동),2025-03-08,72000,84.59,0.0,5.0,,,2004,아파트,중개거래,서울 관악구
2025,11410,서대문구,11900,북가좌동,1,대지,0286,0009,호성그린뷰,2025-03-08,23500,29.99,19.0,2.0,,,2015,연립다세대,중개거래,서울 서대문구
2025,11170,용산구,12500,한강로2가,1,대지,0002,0008,한강로벽산메가트리움,2025-03-08,32500,32.15,47.89,28.0,,,2005,오피스텔,중개거래,서울 용산구
2025,11590,동작구,10100,노량진동,1,대지,0331,0000,형인한강,2025-03-08,71000,76.05,0.0,4.0,,,2001,아파트,중개거래,서울 동작구
2025,11470,양천구,10200,목동,1,대지,0318,0043,동명골드빌,2025-03-08,24800,56.99,28.0,2.0,,,2002,연립다세대,중개거래,"경기 김포시, 서울 양천구"
2025,11560,영등포구,11000,여의도동,1,대지,0030,0002,삼부,2025-03-08,330000,135.8,0.0,9.0,,,1975,아파트,중개거래,서울 영등포구
2025,11590,동작구,10800,대방동,1,대지,0506,0000,현대홈타운2,2025-03-08,86000,59.89,0.0,19.0,,,1999,아파트,중개거래,서울 동작구
2025,11200,성동구,10200,하왕십리동,1,대지,1070,0000,센트라스,2025-03-08,179000,84.96,0.0,11.0,,20250311,2016,아파트,중개거래,"서울 동대문구, 서울 성동구"
2025,11305,강북구,10200,번동,1,대지,0148,0225,유진,2025-03-08,25000,43.5,33.0,2.0,,,2012,연립다세대,중개거래,서울 강북구
2025,11620,관악구,10100,봉천동,1,대지,0100,0098,(100-98),2025-03-08,30000,84.94,54.0,2.0,,,1991,연립다세대,중개거래,서울 관악구
2025,11470,양천구,10200,목동,1,대지,0954,0000,웨스트빌(102동),2025-03-08,78000,77.349,0.0,6.0,,,2005,아파트,중개거래,서울 양천구
